customer_id,name,email,phone_number,country,city,age,gender,interests,signup_date,last_purchase_date,total_spent,purchase_frequency,churn
CUST0574,Leslie Diaz,elizabethcalderon@smith.com,+91 4627767 411,IN,East Hannahshire,58,M,"Beauty, Fashion, Books",2022-09-07,2024-03-09,669.71,0.8,1
CUST0575,Cameron Johnson,nwilliams@compton.com,+91 2573623 326,IN,Nicoleburgh,18,Other,"Fashion, Books",2022-10-31,2022-11-04,4781.68,2.8,1
CUST0576,Paul Blankenship,brandonhughes@gmail.com,(160) 517-8977,US,Lake Andrewshire,39,M,"Fashion, Home Appliances, Books",2023-09-27,2024-07-01,2054.76,3.9,1
CUST0577,Samantha Brown,cwoods@hotmail.com,+234 347 590 9207,NG,Heatherberg,29,Other,"Fashion, Home Appliances, Beauty",2023-06-28,2025-06-29,1170.97,3.1,0
CUST0578,Laura Roberts,andrewlong@yahoo.com,+44 7176 895620,UK,West Mark,31,M,Fashion,2024-02-07,2024-07-25,3703.6,4.4,1
CUST0579,Sandra Jones,iedwards@white-rodriguez.net,+1 (360) 288-2001,CA,Lake Stacey,25,M,"Beauty, Home Appliances, Electronics",2023-01-16,2023-09-22,1844.53,4.0,1
CUST0580,Daniel Rivera,smithkristin@williams.com,+1 (464) 350-1092,CA,Dixonbury,41,Other,"Home Appliances, Sports",2024-01-27,2024-05-22,4794.17,4.3,1
CUST0581,Audrey Cruz,laurajensen@gmail.com,+234 388 794 6480,NG,Cookshire,50,F,"Fashion, Sports",2022-08-10,2023-04-02,2504.95,4.9,1
CUST0582,Mrs. Shannon Valencia,brittneywatkins@collins-foster.com,+44 4936 539437,UK,Port Alan,48,Other,Sports,2023-10-06,2025-06-10,365.33,4.1,0
CUST0583,Hector Lopez,blucero@hotmail.com,+234 710 229 1017,NG,Wilsonstad,29,F,Beauty,2024-01-21,2024-05-09,2029.21,3.6,1
CUST0584,Paul Smith,kgraves@holland.com,+1 (169) 461-9592,CA,New Ashleyfort,18,Other,Home Appliances,2024-05-14,2024-09-16,2354.35,3.6,1
CUST0585,Krystal Hamilton,xlewis@pierce-miller.org,+1 (420) 682-8598,CA,Jacksonville,34,M,"Books, Fashion, Beauty",2024-02-12,2024-02-15,593.66,2.1,1
CUST0586,Nicole Mejia,znichols@munoz.biz,+91 3593308 620,IN,Nolanhaven,29,F,"Fashion, Home Appliances",2023-05-23,2023-07-31,4796.78,2.0,1
CUST0587,Emily Brown,garywebster@smith.net,+234 318 729 5825,NG,Lake Sara,46,M,"Fashion, Sports, Beauty",2023-03-02,2024-07-29,1888.88,2.3,1
CUST0588,Brittney King,tony43@hotmail.com,(234) 867-9599,US,North Robertstad,53,F,"Fashion, Beauty",2023-01-24,2023-08-22,3632.0,4.1,1
CUST0589,Meredith Nunez,barryclark@hill.com,+44 4588 993780,UK,East Jennifer,44,F,Beauty,2023-10-22,2025-01-31,2417.64,0.5,1
CUST0590,Bethany Liu,jennifer02@davis.com,+1 (505) 301-1047,CA,West Jenniferbury,49,F,"Sports, Beauty",2023-08-21,2024-05-25,2716.51,1.9,1
CUST0591,Joe Sanders,davidjones@pearson.com,(525) 799-2212,US,Evanston,21,M,"Home Appliances, Electronics",2024-07-26,2025-06-12,2052.17,3.6,0
CUST0592,Tina Robinson,john84@harvey.com,+91 3530604 681,IN,Port Mistyville,41,Other,"Books, Beauty, Electronics",2024-05-29,2024-09-29,3748.51,1.7,1
CUST0593,Anthony Sullivan,zskinner@yahoo.com,+91 1680808 492,IN,Lake Phillip,56,M,"Sports, Beauty, Fashion",2023-06-22,2024-07-04,694.06,4.4,1
CUST0594,Regina Cox,bianca44@johnson.com,+234 801 413 4089,NG,New Robert,49,Other,"Electronics, Home Appliances",2022-11-26,2023-04-05,1840.03,3.5,1
CUST0595,Jamie Chavez,paulhamilton@davis.com,+1 (321) 904-7732,CA,Port Joanne,27,M,"Books, Home Appliances, Sports",2022-08-06,2023-11-18,1503.97,3.3,1
CUST0596,Deborah Hernandez,mavery@williamson.com,(754) 345-6097,US,Lake Carolynfurt,38,F,"Books, Beauty, Home Appliances",2023-12-21,2025-02-23,487.65,2.0,0
CUST0597,Gerald Allen,stacey25@brown.com,+234 307 934 1569,NG,North Christian,41,Other,"Sports, Home Appliances, Beauty",2023-02-20,2024-01-28,4449.69,4.0,1
CUST0598,Kendra Sullivan,mitchell76@hotmail.com,+44 5400 623637,UK,Laurafurt,64,M,"Books, Electronics, Fashion",2024-05-09,2025-02-17,1001.04,0.6,0
CUST0599,Rebecca Adams,michaelallen@yahoo.com,+44 8736 998887,UK,Philliphaven,48,Other,Electronics,2023-10-29,2025-05-04,2045.52,0.9,0
CUST0600,Taylor Martinez,justin08@odonnell.org,+91 6139691 620,IN,Port Matthewfurt,24,F,"Fashion, Electronics, Home Appliances",2023-05-23,2023-08-29,2667.52,5.0,1
CUST0601,Todd Johnston,megan21@gmail.com,+234 113 564 5524,NG,East Micheal,46,Other,Fashion,2023-11-05,2024-02-23,1223.84,3.8,1
CUST0602,Mrs. Janice Fitzpatrick,cuevasstephanie@hotmail.com,+1 (657) 697-4201,CA,Port Phyllis,60,F,"Home Appliances, Beauty",2024-02-08,2025-05-10,4208.74,0.6,0
CUST0603,Ricardo Mercado,chavezrobert@townsend.com,+1 (130) 646-2998,CA,Bentleystad,26,Other,"Fashion, Sports, Home Appliances",2023-06-18,2025-03-13,4680.8,3.0,0
CUST0604,Bryan Richardson,hendricksangela@yahoo.com,+1 (260) 314-6943,CA,Jocelynburgh,52,F,"Home Appliances, Sports",2024-07-14,2024-09-16,2231.39,3.4,1
CUST0605,Rebecca Green,rodriguezjames@gmail.com,+44 1414 825091,UK,Hoganberg,41,F,"Fashion, Books",2023-07-02,2025-05-22,4043.07,2.5,0
CUST0606,Carlos Jordan,dlopez@gmail.com,(214) 385-2014,US,Port Crystalstad,26,F,"Home Appliances, Sports",2023-01-19,2024-12-09,100.45,4.2,1
CUST0607,Tara Brown,debra00@gmail.com,(255) 595-3919,US,North Kyle,66,F,"Electronics, Home Appliances",2024-04-24,2024-08-20,3470.07,2.7,1
CUST0608,Theresa Wilson,jeremy91@hines.com,+234 606 268 1574,NG,North James,53,F,Home Appliances,2023-04-05,2025-03-24,3025.32,4.1,0
CUST0609,Christian Rowe,burkejacob@welch.com,+1 (836) 482-6771,CA,East Eddie,63,Other,"Home Appliances, Beauty, Fashion",2023-11-26,2024-08-20,2241.82,1.6,1
CUST0610,Luis English,mitchellmelissa@steele.com,+234 330 232 4713,NG,Simmonshaven,51,Other,"Beauty, Books, Sports",2022-11-25,2024-10-12,488.13,3.3,1
CUST0611,Brandon Williams,dixonpaul@yahoo.com,+1 (906) 223-9284,CA,Port Melissa,22,M,Books,2023-04-28,2023-06-20,4063.16,2.4,1
CUST0612,John Moore,deanna83@byrd.com,(979) 604-8122,US,Amandaview,35,Other,"Home Appliances, Fashion, Books",2023-05-23,2023-07-21,3220.77,3.3,1
CUST0613,Frederick Molina,jasonbooker@hendrix.com,(265) 829-9328,US,Lake Danielport,19,M,Books,2024-03-27,2025-02-02,845.53,4.9,0
CUST0614,William Hodge,gregorymullen@brown-white.org,+234 445 316 7088,NG,South Johnfort,18,M,Fashion,2023-02-13,2023-10-10,712.69,2.5,1
CUST0615,Matthew Schmidt,fsutton@yahoo.com,(207) 947-4871,US,South Elizabethbury,37,F,"Home Appliances, Electronics",2024-06-01,2024-12-08,2518.54,2.0,1
CUST0616,Marissa Nguyen,robinsonpaul@guerrero-hicks.com,+234 779 508 4755,NG,Sandovalfurt,27,M,"Home Appliances, Electronics",2024-05-26,2025-01-17,493.09,3.9,1
CUST0617,Rachel Williams,ashley21@yahoo.com,+1 (188) 538-5385,CA,North Ashleemouth,34,F,Electronics,2022-09-18,2024-01-18,2403.72,1.4,1
CUST0618,Keith Lambert,brittanyhayes@yahoo.com,+44 6861 943950,UK,North Thomas,33,Other,Fashion,2023-04-13,2025-02-06,1985.51,4.9,0
CUST0619,Christopher Bray,deandenise@taylor.com,+91 3511065 414,IN,East Ashleychester,60,M,"Home Appliances, Books",2022-07-31,2023-02-28,3703.08,0.9,1
CUST0620,Keith Gibson,klewis@henry-webb.com,+234 917 716 4037,NG,South Denise,65,Other,"Electronics, Books, Home Appliances",2024-07-03,2025-05-12,877.2,3.8,0
CUST0621,Gerald Ray,ogomez@gmail.com,+234 746 801 6058,NG,North Carrie,60,M,Fashion,2024-01-06,2024-01-27,1073.75,4.5,1
CUST0622,Eric Johnson,jessethomas@gmail.com,+91 3030905 700,IN,West Meganstad,35,Other,Home Appliances,2023-12-02,2025-07-22,1690.12,1.3,0
CUST0623,Willie Hart,timothy00@gmail.com,+44 7895 688526,UK,Fosterport,68,Other,"Beauty, Sports",2023-08-12,2025-04-30,143.76,0.7,0
CUST0624,Kathleen Evans,fmclean@yahoo.com,+44 4298 504390,UK,Ronaldton,28,F,Beauty,2023-09-27,2025-02-24,1919.85,0.9,0
CUST0625,Jason Gomez,lgonzalez@hughes.com,+1 (575) 551-2295,CA,Lake Arianastad,66,Other,Electronics,2023-02-15,2024-07-12,1758.27,4.9,1
CUST0626,Courtney Harris,lball@yahoo.com,+234 458 212 3646,NG,South Robert,68,M,Home Appliances,2022-11-14,2025-04-16,3258.42,3.7,0
CUST0627,William Castaneda,cheryl54@yahoo.com,+44 8120 360061,UK,Teresaview,59,F,"Beauty, Fashion",2023-01-07,2024-10-30,1652.02,3.0,1
CUST0628,Elizabeth Scott,cheryl69@chapman.com,(382) 692-8387,US,Jeremyview,26,F,Home Appliances,2024-06-09,2025-01-21,3477.32,2.1,1
CUST0629,Joseph Lowe,jeffreywatkins@fisher.com,+91 9945252 757,IN,Coryburgh,49,M,"Fashion, Sports, Books",2024-06-11,2025-04-25,2839.22,2.9,0
CUST0630,Dr. Jill Brown MD,mendozakevin@hotmail.com,+234 456 297 5703,NG,Woodfort,56,Other,Electronics,2022-10-19,2022-10-31,3688.77,1.7,1
CUST0631,Richard Johnson,turnerashley@james-brown.org,+1 (328) 680-1894,CA,East Phyllisstad,34,Other,"Home Appliances, Electronics",2024-04-12,2025-07-10,859.62,1.8,0
CUST0632,Christina Shields,hlin@hotmail.com,+1 (709) 501-4118,CA,Brandifort,19,Other,"Sports, Fashion",2022-10-21,2023-05-20,1957.31,1.3,1
CUST0633,Tricia Miller,greenmichael@lopez-dominguez.biz,+234 497 326 2386,NG,East Sarahside,52,F,Sports,2022-08-01,2024-12-10,3632.92,3.5,1
CUST0634,Elizabeth White,sarahyang@gmail.com,+91 5171839 299,IN,Stephenburgh,36,F,"Beauty, Books",2023-05-15,2023-07-28,3852.1,1.2,1
CUST0635,Brian Turner,sgordon@hotmail.com,(920) 773-7492,US,North Andreamouth,20,M,Electronics,2023-02-21,2024-11-13,571.66,3.5,1
CUST0636,Diana Mullins,oliviavaldez@bates.com,+44 8631 376295,UK,North Kevin,20,Other,"Home Appliances, Beauty, Books",2024-02-03,2024-05-22,624.57,1.4,1
CUST0637,Darryl Bauer,martinlisa@hotmail.com,(387) 532-7403,US,Howardmouth,22,M,Beauty,2024-05-14,2025-01-16,1895.13,3.2,1
CUST0638,Casey Mcknight,taylordennis@berry-rodriguez.com,+91 1167114 335,IN,East Jameschester,47,Other,Books,2024-02-17,2024-06-19,4649.18,4.2,1
CUST0639,Michael Santiago,adiaz@yahoo.com,+1 (976) 537-3326,CA,Lynchstad,70,F,"Electronics, Sports, Books",2023-07-29,2024-07-05,3743.04,4.5,1
CUST0640,Paul Thompson,briandavid@gmail.com,+1 (336) 852-5232,CA,Jacksontown,37,M,Sports,2024-03-05,2024-11-04,299.2,0.8,1
CUST0641,Tiffany Anderson,stephen90@gibson.com,(777) 916-3169,US,Brettstad,42,M,Sports,2023-01-15,2024-03-10,596.0,1.5,1
CUST0642,Miranda Hendricks,gblair@yahoo.com,+44 9113 436713,UK,Robertburgh,53,Other,"Home Appliances, Electronics, Books",2022-09-14,2024-07-27,2893.14,4.8,1
CUST0643,Ian Weaver,kristinaharrison@gmail.com,+91 6695502 617,IN,East Ericton,24,M,Sports,2024-07-18,2024-10-28,3542.5,2.4,1
CUST0644,Grace Long,robin23@yahoo.com,+91 5179267 742,IN,South Ashley,52,Other,"Books, Beauty",2024-04-14,2025-07-12,2572.99,3.5,0
CUST0645,Bradley Krause,cchurch@terry.net,+1 (525) 926-1819,CA,South Melissafort,41,F,"Home Appliances, Books, Fashion",2022-09-28,2023-07-14,4958.17,2.0,1
CUST0646,Tara George,matthewschristine@yahoo.com,+1 (811) 463-3919,CA,Jillville,53,Other,"Books, Home Appliances",2023-03-14,2023-05-09,2773.57,2.2,1
CUST0647,Charles Vasquez,john87@gmail.com,+91 3743909 121,IN,Mercedesberg,20,F,"Electronics, Sports, Fashion",2023-08-18,2023-11-05,4803.14,0.5,1
CUST0648,James Flores,mhorn@gmail.com,+234 857 853 1024,NG,East Theresa,31,F,Beauty,2022-11-20,2023-05-14,132.19,4.9,1
CUST0649,Taylor Smith,alexander70@gmail.com,+234 110 980 7130,NG,Cannonstad,54,Other,Electronics,2023-03-16,2024-06-27,4603.65,2.8,1
CUST0650,Emily French,sscott@gmail.com,(506) 537-4427,US,New Joyce,34,F,"Fashion, Beauty, Books",2022-09-24,2025-05-01,2355.81,1.2,0
CUST0651,Jesse Jimenez,ernesthoward@gmail.com,+234 117 528 2319,NG,Baileyland,31,Other,Beauty,2023-06-17,2023-12-15,550.34,2.3,1
CUST0652,Matthew Armstrong,brittanywilson@glass-friedman.biz,+234 323 143 3484,NG,Leslieshire,70,Other,"Sports, Electronics, Books",2022-11-18,2025-06-14,3985.23,1.3,0
CUST0653,Joel Cortez,njackson@phillips.biz,(486) 177-6492,US,Cindytown,23,M,"Books, Home Appliances",2023-06-08,2024-06-03,3680.87,3.1,1
CUST0654,Anne Harris,dianawolf@williams.net,+91 4765638 821,IN,North Lori,67,M,"Beauty, Sports, Electronics",2023-12-15,2025-05-17,4658.21,1.0,0
CUST0655,Anna Poole,kara81@watson.biz,+91 9988988 611,IN,Evanstown,38,Other,"Fashion, Books, Beauty",2022-10-04,2023-07-05,365.23,2.9,1
CUST0656,Gabriel Hawkins,tparker@hood.com,+44 1697 933211,UK,Thompsonhaven,43,F,"Sports, Beauty, Electronics",2022-10-19,2025-04-11,347.55,3.8,0
CUST0657,Mr. John Decker MD,zcampbell@hotmail.com,+44 6092 912720,UK,New Ryanberg,27,M,"Electronics, Home Appliances",2024-07-11,2025-07-08,2216.48,4.0,0
CUST0658,Ashley Thomas,haroldlee@gmail.com,+1 (412) 806-2047,CA,West Frankview,34,M,"Sports, Home Appliances",2023-01-16,2024-04-20,3752.04,3.0,1
CUST0659,Ashley Oconnor,ruizchristina@bryan.org,+44 5549 703316,UK,Lake Eugeneborough,30,F,"Beauty, Sports",2023-09-17,2024-03-03,3833.96,2.7,1
CUST0660,Daniel Reynolds,mclaughlinjulie@hotmail.com,+44 1034 165418,UK,West Sharonburgh,51,M,Electronics,2022-10-25,2025-02-24,2849.72,5.0,0
CUST0661,James Salas,crystal52@sanchez-moreno.com,+234 663 826 1031,NG,Angelaburgh,54,M,Beauty,2023-09-22,2024-06-09,3906.18,2.0,1
CUST0662,Lisa Keller,hayesamanda@martin-ellis.biz,+91 5094741 978,IN,East Megan,38,F,"Beauty, Electronics, Books",2024-07-18,2024-12-27,2175.35,2.1,1
CUST0663,Kathryn Orozco,lisarussell@miller.net,+44 7594 285632,UK,Gibsonbury,69,F,"Fashion, Home Appliances, Electronics",2024-06-20,2024-11-27,4939.49,3.3,1
CUST0664,Richard Smith,ericwagner@harris.org,+44 3496 203965,UK,West Rachael,66,Other,Electronics,2023-07-03,2024-09-03,1078.46,2.2,1
CUST0665,Savannah Rice,sullivanpaula@yahoo.com,(494) 197-1711,US,Camposstad,27,F,Books,2023-07-24,2025-02-15,1290.94,3.3,0
CUST0666,Mark Michael,john19@mcdonald.biz,(219) 571-9243,US,West Tarachester,39,M,"Sports, Fashion, Beauty",2024-05-02,2025-07-28,1595.08,2.6,0
CUST0667,Kimberly Evans,jessicasmith@hotmail.com,+1 (941) 849-3468,CA,Bennettfurt,48,Other,"Fashion, Electronics, Home Appliances",2023-10-24,2024-12-11,2664.0,1.7,1
CUST0668,Lisa Gomez,marioharris@hunter.com,+1 (433) 328-5470,CA,Fullertown,34,M,Books,2023-09-18,2024-07-12,4539.6,2.9,1
CUST0669,Stacie Riley,eadams@hubbard.biz,+44 5989 165985,UK,Andrewsfurt,21,F,"Electronics, Beauty, Home Appliances",2024-03-15,2025-02-23,3967.02,3.3,0
CUST0670,Kristen Larson,wscott@hotmail.com,+234 732 971 5656,NG,Hillhaven,41,M,Books,2023-08-11,2023-08-27,3348.61,4.6,1
CUST0671,Sarah Rodriguez,keithellis@hotmail.com,+91 6760669 311,IN,Quinnside,63,M,"Home Appliances, Sports",2022-12-28,2025-07-29,1232.73,2.2,0
CUST0672,James Frank,kelly09@bates.biz,+1 (996) 110-6352,CA,North Mary,47,Other,"Electronics, Beauty, Fashion",2024-04-18,2025-06-06,531.3,1.4,0
CUST0673,Tyrone Williams,angela00@hotmail.com,+1 (283) 377-9759,CA,Michaelville,65,M,Books,2022-08-24,2023-05-05,1594.14,2.7,1
CUST0674,Shawn Berry,riverakevin@arnold.com,+234 953 975 2736,NG,Robertbury,50,F,Beauty,2024-03-20,2024-09-07,1841.35,1.9,1
CUST0675,Jillian Wood,smithbrandon@cortez-wolf.biz,+234 204 706 6830,NG,North Rhonda,70,M,"Books, Fashion, Sports",2022-08-11,2023-03-31,4405.52,4.5,1
CUST0676,Justin Saunders,qirwin@reynolds-hudson.net,+234 879 591 1319,NG,New Thomaschester,23,Other,"Sports, Beauty",2023-05-04,2024-12-25,4496.16,3.5,1
CUST0677,Mark Harris,williamsjoseph@yahoo.com,+44 5964 364309,UK,New Caitlin,45,F,"Books, Home Appliances, Fashion",2024-06-12,2024-07-09,2144.93,3.1,1
CUST0678,Mr. Troy Hansen,fred06@gmail.com,+44 3065 222504,UK,Reneechester,61,M,Books,2022-09-02,2024-05-05,3297.12,3.1,1
CUST0679,Timothy Tate,davidsmith@lewis.com,+1 (550) 912-1481,CA,Victorfort,67,M,"Sports, Fashion, Books",2024-06-07,2025-06-13,4556.86,2.4,0
CUST0680,Dylan Floyd,carolynnguyen@gmail.com,(968) 943-4797,US,West Adam,25,M,"Fashion, Electronics",2024-06-29,2025-04-26,2830.97,4.8,0
CUST0681,Donna Chandler,martinmaria@brown.com,+234 193 989 2113,NG,Youngberg,44,F,"Beauty, Books",2024-05-06,2024-07-08,4412.65,2.4,1
CUST0682,Jeffery Nelson DDS,angela58@jackson-silva.com,+44 3790 814361,UK,Donaldmouth,29,M,"Sports, Books, Fashion",2023-12-04,2024-11-27,3917.63,1.0,1
CUST0683,Jonathan Burns,vjones@rice.com,+1 (471) 415-2519,CA,Shaneport,40,M,"Home Appliances, Fashion, Beauty",2022-10-17,2024-07-08,1237.69,3.6,1
CUST0684,Jacob Lewis,samuel84@whitaker.com,+234 464 694 5919,NG,Gonzalezport,48,M,Fashion,2023-02-25,2025-02-26,1001.48,2.2,0
CUST0685,David Dixon,jamesmoreno@miller-cobb.com,+44 4926 965597,UK,South Sharon,18,F,"Fashion, Beauty",2024-05-19,2024-10-23,257.92,3.9,1
CUST0686,Stacy Burnett,laura78@gonzalez-mitchell.net,+44 8123 292890,UK,Gabriellemouth,46,Other,"Beauty, Books",2023-09-02,2024-09-04,424.07,4.7,1
CUST0687,Eric Murphy,jessica78@garcia.com,+91 6976722 535,IN,Lopezview,67,M,"Beauty, Home Appliances, Books",2022-12-19,2023-06-26,4449.18,2.4,1
CUST0688,Nicholas Ramos MD,echapman@walker-cervantes.com,+91 5310948 485,IN,Greenmouth,56,Other,"Beauty, Electronics, Sports",2024-06-05,2025-03-28,3096.37,3.8,0
CUST0689,Laurie Johnson,williamscaitlin@castillo-ray.net,+91 4925072 952,IN,Frankland,33,Other,"Home Appliances, Electronics, Beauty",2022-09-09,2025-04-12,2338.81,4.4,0
CUST0690,Joseph Conway,peter88@harvey-crosby.org,+1 (841) 568-7073,CA,Jacksonstad,30,F,"Home Appliances, Books",2023-09-23,2024-12-27,3849.28,4.8,1
CUST0691,Michael Bailey,kirbybrett@jones.org,+234 573 848 9827,NG,Port Devinhaven,57,M,"Sports, Fashion, Home Appliances",2024-04-30,2025-05-15,2360.6,2.4,0
CUST0692,Susan Hayes,vsmith@rice.com,+91 2658956 908,IN,Lauraborough,29,Other,"Sports, Fashion, Home Appliances",2023-09-23,2024-02-15,543.16,2.8,1
CUST0693,Caitlin Cooley,whitejeff@clark.com,+91 8288314 969,IN,Port Christopherbury,47,Other,"Fashion, Home Appliances, Electronics",2023-06-26,2024-07-15,1684.96,0.6,1
CUST0694,Angela Landry,clayandrew@hotmail.com,+234 772 987 3734,NG,South Taylorton,63,M,"Beauty, Electronics, Sports",2023-11-16,2024-12-01,1687.97,3.4,1
CUST0695,Scott Middleton,madelinebrooks@calderon.com,(872) 839-8613,US,Port Marymouth,23,Other,"Home Appliances, Sports, Fashion",2023-05-14,2024-09-15,3560.51,3.4,1
CUST0696,Alicia Garner,kristinmiller@mullen.com,+91 8957610 414,IN,Lake Michelle,28,F,"Beauty, Fashion, Sports",2022-12-29,2023-07-13,2796.69,0.7,1
CUST0697,Jeffery Berry,foleyjennifer@gmail.com,+44 5643 443660,UK,East Kevinmouth,44,F,"Beauty, Home Appliances",2023-04-28,2023-11-02,976.45,3.7,1
CUST0698,Greg Terry,nicholasmorales@yahoo.com,+234 180 322 6712,NG,Carrollborough,26,M,Sports,2023-01-07,2024-09-20,3169.62,1.0,1
CUST0699,Amy Smith,theresa61@yahoo.com,+234 748 398 8378,NG,North Debra,49,Other,Sports,2023-05-01,2024-05-10,159.82,2.7,1
CUST0700,Cynthia Freeman,michael11@roberts-long.org,+91 1714496 775,IN,Port William,48,F,"Home Appliances, Electronics",2024-05-29,2025-03-24,1265.6,3.1,0
CUST0701,Mr. Scott Stephens,vortiz@gmail.com,+1 (402) 281-9539,CA,South Lindsayview,53,F,"Beauty, Sports, Fashion",2023-02-02,2025-02-03,3040.5,1.6,0
CUST0702,Steven Hanson,cynthia35@hotmail.com,(993) 937-5908,US,Claytonton,40,M,Electronics,2022-09-22,2024-06-23,1005.72,0.7,1
CUST0703,Michael Payne,abaird@thomas-barnes.biz,+1 (237) 977-9341,CA,West Cynthiaview,23,M,Home Appliances,2023-05-16,2023-11-25,4206.27,1.8,1
CUST0704,Lauren Vargas,johnstonbarbara@barnes.com,+44 1058 697339,UK,East William,60,Other,"Sports, Beauty, Fashion",2023-07-18,2023-10-16,890.54,1.8,1
CUST0705,Katrina Hubbard,daniel35@hotmail.com,+91 8611395 239,IN,Martinezview,20,M,"Books, Beauty",2024-03-15,2024-10-17,3771.74,2.1,1
CUST0706,Walter Shaffer,toddmary@rowe-cannon.com,+91 4407369 412,IN,New William,53,M,"Home Appliances, Fashion",2024-06-19,2024-11-18,4119.3,3.9,1
CUST0707,Christine Harrison,jessicalewis@yahoo.com,(879) 586-8364,US,Port Johnbury,51,F,"Fashion, Beauty, Electronics",2023-09-10,2023-10-30,3503.64,1.7,1
CUST0708,Lisa Rodriguez,williamwalsh@yahoo.com,(123) 290-9928,US,South Dean,51,M,"Beauty, Sports",2024-02-08,2024-02-14,2899.7,4.9,1
CUST0709,Tammy Jones,patriciacarr@pearson.com,+234 876 386 2086,NG,North Jasminefort,34,Other,"Sports, Books, Fashion",2023-02-21,2023-11-07,2192.56,4.3,1
CUST0710,Denise Cunningham,nathan38@jones.com,+1 (201) 749-3366,CA,Port Joshua,58,F,"Fashion, Sports",2024-01-17,2025-04-20,2856.91,2.8,0
CUST0711,Nancy Wells,michelle96@gmail.com,+44 4003 286076,UK,Christianfort,18,M,Home Appliances,2023-07-27,2023-08-17,3572.08,4.9,1
CUST0712,Charlene Smith,robertrodriguez@williams.biz,(201) 804-7250,US,North Thomas,57,F,"Electronics, Books",2024-05-14,2024-12-31,3713.6,1.4,1
CUST0713,Michael Jackson,johnsonmatthew@myers.com,+234 171 684 6904,NG,South Susan,18,Other,Beauty,2022-11-23,2025-03-20,2846.04,3.4,0
CUST0714,John Jacobs,davisjohn@moses-hart.com,+234 126 917 8559,NG,New Steven,37,Other,"Books, Electronics, Sports",2023-10-27,2023-11-20,1346.65,0.8,1
CUST0715,Carolyn Davis,vknight@kennedy.com,+234 290 222 1408,NG,Leslieview,57,M,Fashion,2022-12-25,2023-02-16,1772.67,3.8,1
CUST0716,Yvonne Rodriguez,wellsadam@torres-russell.com,+234 944 330 5940,NG,Melissaberg,48,F,Beauty,2024-02-28,2025-01-09,4185.74,4.7,1
CUST0717,Matthew Smith,jasonmatthews@gmail.com,+44 3325 868153,UK,New Josephmouth,52,F,"Home Appliances, Electronics",2022-12-20,2024-07-02,2459.33,3.3,1
CUST0718,Jamie Johnson,wmay@davis-leblanc.info,+1 (518) 180-8628,CA,Jennifertown,38,Other,"Electronics, Fashion, Books",2024-04-10,2025-04-13,1566.78,3.8,0
CUST0719,Gregory Holt,reyesdavid@gmail.com,+234 688 783 2809,NG,Stephanieside,19,F,"Beauty, Sports",2024-01-07,2024-04-20,424.44,1.2,1
CUST0720,Jeffrey Gilmore,jscott@yahoo.com,+44 9416 807227,UK,Martinezmouth,56,M,"Beauty, Books",2023-10-25,2024-01-03,2897.81,2.3,1
CUST0721,Kathryn Adams,andrew37@hotmail.com,(670) 190-2794,US,South Kellyshire,33,F,"Books, Fashion",2023-05-21,2023-08-20,1430.34,0.9,1
CUST0722,Andrew Powell,ufranklin@anderson.com,+1 (385) 653-5407,CA,Nelsonton,68,M,Electronics,2022-11-09,2023-03-22,1581.36,1.0,1
CUST0723,Kenneth Rose,ryan20@gmail.com,+91 2105921 270,IN,Lake Jessica,50,M,Books,2023-08-26,2023-12-26,2579.37,4.1,1
CUST0724,Heather Murphy,aaronsmith@stone.biz,+91 8607411 345,IN,New Adamhaven,67,F,Electronics,2024-01-15,2024-05-09,3688.96,2.9,1
CUST0725,Laura Davis,sullivanaaron@hotmail.com,+1 (976) 970-2512,CA,Bradleyberg,64,M,"Home Appliances, Sports",2023-09-08,2024-11-25,3415.91,1.1,1
CUST0726,Johnny Peck,priceamber@hotmail.com,(444) 407-9901,US,Port Michelleside,61,Other,Books,2024-04-28,2024-10-27,120.14,4.7,1
CUST0727,Mrs. Amanda Johnson DDS,johnwilson@gmail.com,+91 5098984 556,IN,North Alexandraland,67,Other,"Books, Electronics, Beauty",2023-06-26,2024-07-02,4457.01,1.0,1
CUST0728,Kristi Wood,walter94@gmail.com,+44 1297 298298,UK,Lindatown,35,Other,"Home Appliances, Electronics",2023-04-04,2023-08-25,1672.31,1.4,1
